WKT,route,district,route_type,degree,start_E,start_N,end_E,end_N
"LINESTRING (839285.091317518 820584.050289036,839418.211658057 820596.255385918,839418.211658057 820596.255385918,839485.774596028 820602.725085978,839485.774596028 820602.725085978,839539.803172597 820607.154256672)",33691-33671,K,URBAN_ROAD,2,839285.091317518,820584.050289036,839539.803172597,820607.154256672
"LINESTRING (839346.130884567 820102.229178211,839324.768333227 820120.35417938,839324.768333227 820120.35417938,839314.768602049 820127.848033047)",3368-88810,K,MAJOR_ROUTE,1,839346.130884567,820102.229178211,839314.768602049,820127.848033047
"LINESTRING (835230.174182586 819561.992055596,835234.958288102 819528.950143862)",4644-88801,K,MAJOR_ROUTE,1,835230.174182586,819561.992055596,835234.958288102,819528.950143862
"LINESTRING (836421.694405558 820573.617454074,836420.023699616 820544.872448916)",4646-88806,K,URBAN_ROAD,1,836421.694405558,820573.617454074,836420.023699616,820544.872448916
"LINESTRING (835096.423076128 819183.760049665,835085.562984257 819173.803426578,835085.562984257 819173.803426578,835071.569230022 819153.185714822,835071.569230022 819153.185714822,835065.716173912 819144.726043071,835065.716173912 819144.726043071,835061.985877713 819139.333557112,835061.985877713 819139.333557112,835056.431648326 819131.316804184,835056.431648326 819131.316804184,835055.392922402 819129.815227733)",88822-888221,K,URBAN_ROAD,2,835096.423076128,819183.760049665,835055.392922402,819129.815227733
"LINESTRING (838796.460074984 820561.121540048,838802.412120858 820560.209141572,838802.412120858 820560.209141572,838836.40126264 820554.932684332,838836.40126264 820554.932684332,838849.3831786 820551.092343266,838849.3831786 820551.092343266,838873.699283972 820539.413892286,838873.699283972 820539.413892286,838915.016994892 820514.560935909,838915.016994892 820514.560935909,838950.534081985 820491.833192975,838950.534081985 820491.833192975,838972.367996633 820476.832425612)",34214-34211,K,MAJOR_ROUTE,3,838796.460074984,838972.367996633,838961.948,820476.832425612
"LINESTRING (839522.441083767 820696.213361341,839518.362026846 820699.170789932,839518.362026846 820699.170789932,839494.18050443 820706.584973509,839494.18050443 820706.584973509,839410.113685056 820698.749846911,839410.113685056 820698.749846911,839402.129377526 820698.083823449,839402.129377526 820698.083823449,839369.192861555 820695.098440032,839369.192861555 820695.098440032,839310.974536449 820689.240116874,839310.974536449 820689.240116874,839288.463949366 820687.176051535,839288.463949366 820687.176051535,839285.775034383 820686.965132235,839285.775034383 820686.965132235,839282.921292026 820686.687740505,839282.921292026 820686.687740505,839269.7049795 820685.486316074)",3363-3369,K,URBAN_ROAD,4,839522.441083767,820696.213361341,839269.7049795,820685.486316074
"LINESTRING (839269.7049795 820685.486316074,839267.539909312 820685.289501099,839267.539909312 820685.289501099,839248.995707001 820683.602758506,839248.995707001 820683.602758506,839225.81544638 820681.505434874,839225.81544638 820681.505434874,839130.807153198 820673.271092717,839130.807153198 820673.271092717,839125.863218589 820672.599175495)",3369-3370,K,URBAN_ROAD,4,839269.7049795,820685.486316074,839125.863218589,820672.599175495
"LINESTRING (839125.863218589 820672.599175495,839106.493804676 820669.966729111,839106.493804676 820669.966729111,839084.529271127 820667.49334059,839084.529271127 820667.49334059,839054.663127575 820662.59347035,839054.663127575 820662.59347035,839045.360328317 820660.443547602,839045.360328317 820660.443547602,839015.856722776 820644.392825936,839015.856722776 820644.392825936,838999.147813944 820634.091542155,838999.147813944 820634.091542155,838974.280938219 820614.166000327,838974.280938219 820614.166000327,838953.278366945 820589.025560081,838953.278366945 820589.025560081,838940.846658336 820568.692511747,838940.846658336 820568.692511747,838936.018995602 820543.964610058,838936.018995602 820543.964610058,838938.092587132 820527.88628084,838938.092587132 820527.88628084,838943.895377487 820513.879334781,838943.895377487 820513.879334781,838972.367996633 820476.832425612)",3370-34211,K,URBAN_ROAD,3,839125.863218589,820672.599175495,838972.367996633,820476.832425612
"LINESTRING (838972.367996633 820476.832425612,839026.125855226 820426.656904277,839026.125855226 820426.656904277,839112.385409329 820340.631589392,839112.385409329 820340.631589392,839189.608705425 820263.408466626,839189.608705425 820263.408466626,839255.095050889 820200.612202643,839255.095050889 820200.612202643,839279.280311902 820177.395807663,839279.280311902 820177.395807663,839298.313753564 820156.526019818,839298.313753564 820156.526019818,839334.390435015 820124.386820805,839334.390435015 820124.386820805,839352.600101197 820107.373712178)",34211-33681,K,MAJOR_ROUTE,3,838972.367996633,820476.832425612,839352.600101197,820107.373712178
"LINESTRING (839267.539909312 820685.289501099,839269.768286009 820669.60988833,839269.768286009 820669.60988833,839270.150338625 820665.169497936,839270.150338625 820665.169497936,839272.577016525 820636.334633854,839272.577016525 820636.334633854,839277.079209266 820583.315701391,839277.079209266 820583.315701391,839285.091317518 820584.050289036)",3369-33691,K,URBAN_ROAD,4,839267.539909312,820685.289501099,839285.091317518,820584.050289036
"LINESTRING (839125.599835053 820684.623148474,839234.508236163 820694.762046865,839234.508236163 820694.762046865,839243.666970372 820695.782560662,839243.666970372 820695.782560662,839248.19998 820696.270663727,839248.19998 820696.270663727,839266.373146524 820698.632815829,839266.373146524 820698.632815829,839267.539909312 820685.289501099,839267.539909312 820685.289501099,839267.81771558 820683.334762153)",33701-3369,K,URBAN_ROAD,4,839125.599835053,820684.623148474,839267.81771558,820683.334762153
"LINESTRING (839023.717691843 820411.651919325,838998.906473731 820424.869259972,838998.906473731 820424.869259972,838979.01119421 820429.394821551,838979.01119421 820429.394821551,838968.234560035 820429.547970806,838968.234560035 820429.547970806,838959.250598778 820429.668217984,838959.250598778 820429.668217984,838940.45900185 820426.774792905,838940.45900185 820426.774792905,838927.746217002 820422.520394261,838927.746217002 820422.520394261,838916.557919122 820420.049095503,838916.557919122 820420.049095503,838896.663006522 820422.515096401,838896.663006522 820422.515096401,838884.0823822 820428.691968195,838884.0823822 820428.691968195,838877.312201921 820436.519774028,838877.312201921 820436.519774028,838872.066615992 820445.588067806,838872.066615992 820445.588067806,838868.191107135 820455.752866958,838868.191107135 820455.752866958,838865.839970435 820468.46482147,838865.839970435 820468.46482147,838866.188673247 820477.943773923,838866.188673247 820477.943773923,838868.46368256 820489.139437829,838868.46368256 820489.139437829,838873.437161072 820505.207884072,838873.437161072 820505.207884072,838883.519686513 820527.46726529,838883.519686513 820527.46726529,838897.465147093 820552.750366695,838897.465147093 820552.750366695,838915.14993394 820580.769267511,838915.14993394 820580.769267511,838931.445293675 820600.150639479,838931.445293675 820600.150639479,838952.995014908 820618.968190248,838952.995014908 820618.968190248,838982.425505484 820641.363881208,838982.425505484 820641.363881208,839012.681132281 820658.001566601,839012.681132281 820658.001566601,839046.944833285 820672.082055557,839046.944833285 820672.082055557,839066.281887786 820676.415260949,839066.281887786 820676.415260949,839103.174208312 820681.91440384,839103.174208312 820681.91440384,839123.067913066 820684.387437551,839123.067913066 820684.387437551,839125.599835053 820684.623148474)",34212-33701,K,URBAN_ROAD,3,839023.717691843,820411.651919325,839125.599835053,820684.623148474
"LINESTRING (839023.717691843 820411.651919325,839012.444488159 820423.265995123,839012.444488159 820423.265995123,838996.420675253 820441.080388516,838996.420675253 820441.080388516,838976.935244512 820458.661650965,838976.935244512 820458.661650965,838947.888125846 820481.279714395,838947.888125846 820481.279714395,838932.432234816 820492.439114584,838932.432234816 820492.439114584,838915.709123049 820503.709048676,838915.709123049 820503.709048676,838901.623929145 820512.498990109,838901.623929145 820512.498990109,838852.702356654 820540.650608801,838852.702356654 820540.650608801,838827.830847668 820546.759042906,838827.830847668 820546.759042906,838795.529052032 820551.317384171)",34212-34213,K,MAJOR_ROUTE,3,839023.717691843,820411.651919325,838795.529052032,820551.317384171
"LINESTRING (839113.533039116 820458.788255547,839120.226495539 820392.877675627,839120.226495539 820392.877675627,839124.928577638 820370.89769589,839124.928577638 820370.89769589,839131.701369894 820349.748610607,839131.701369894 820349.748610607,839143.69824771 820325.510997141,839143.69824771 820325.510997141,839155.890293122 820304.617618563,839155.890293122 820304.617618563,839173.553442131 820282.152840413,839173.553442131 820282.152840413,839195.605735817 820259.146310164,839195.605735817 820259.146310164,839287.874188999 820170.720174566,839287.874188999 820170.720174566,839303.713041758 820153.526164451,839303.713041758 820153.526164451,839320.263069896 820135.103155375,839320.263069896 820135.103155375,839348.541937779 820095.975098508,839348.541937779 820095.975098508,839485.131436679 819928.129016733,839485.131436679 819928.129016733,839501.713008716 819908.842480893,839501.713008716 819908.842480893,839519.829178952 819892.402165732)",3690-3643,K,MAJOR_ROUTE,3,839113.533039116,820458.788255547,839519.829178952,819892.402165732
"LINESTRING (839314.768602049 820127.848033047,839297.956292489 820140.447270508,839297.956292489 820140.447270508,839294.246715314 820143.225987827,839294.246715314 820143.225987827,839290.454703548 820146.071130809,839290.454703548 820146.071130809,839281.376551159 820152.879549922,839281.376551159 820152.879549922,839253.904272708 820177.99994528,839253.904272708 820177.99994528,839190.220567814 820242.180736159,839190.220567814 820242.180736159,839166.900737361 820266.670882044,839166.900737361 820266.670882044,839150.474880437 820283.931365187,839150.474880437 820283.931365187,839146.672414954 820287.917109323,839146.672414954 820287.917109323,839112.388470462 820323.932792921,839112.388470462 820323.932792921,839060.206308291 820374.030780057,839060.206308291 820374.030780057,839023.717691843 820411.651919325)",88810-34212,K,MAJOR_ROUTE,3,839314.768602049,820127.848033047,839023.717691843,820411.651919325
"LINESTRING (839352.600101197 820107.373712178,839422.836907982 820041.752167475,839422.836907982 820041.752167475,839444.065104161 820021.536341743,839444.065104161 820021.536341743,839459.101451732 820000.444467072,839459.101451732 820000.444467072,839480.333938488 819959.997465186,839480.333938488 819959.997465186,839495.371674866 819932.748778797,839495.371674866 819932.748778797,839508.944958352 819912.564674455,839508.944958352 819912.564674455,839519.829178952 819892.402165732)",33681-3643,K,MAJOR_ROUTE,3,839352.600101197,820107.373712178,839519.829178952,819892.402165732
"LINESTRING (839519.829178952 819892.402165732,839545.035710045 819867.32606247,839545.035710045 819867.32606247,839567.840039753 819850.089504666,839567.840039753 819850.089504666,839588.902325451 819836.938717186,839588.902325451 819836.938717186,839611.097762066 819824.829108282,839611.097762066 819824.829108282,839633.560664769 819814.790327487,839633.560664769 819814.790327487,839656.455891583 819806.74489762,839656.455891583 819806.74489762,839684.3169889 819799.830087155,839684.3169889 819799.830087155,839709.385645272 819794.376404983,839709.385645272 819794.376404983,839737.585766481 819792.046180418,839737.585766481 819792.046180418,839831.056169149 819789.376498879,839831.056169149 819789.376498879,839861.924890193 819786.759202396,839861.924890193 819786.759202396,839885.829125609 819782.390734962,839885.829125609 819782.390734962,839916.380032044 819773.140465929,839916.380032044 819773.140465929,839935.793031902 819765.006041902,839935.793031902 819765.006041902,839959.905058935 819753.595012724,839959.905058935 819753.595012724,839981.843638285 819740.179203567,839981.843638285 819740.179203567,839990.410256923 819734.8934944)",3643-88813,K,MAJOR_ROUTE,3,839519.829178952,819892.402165732,839990.410256923,819734.8934944
"LINESTRING (836749.424774599 818558.03809724,836752.310147736 818549.30123576,836752.310147736 818549.30123576,836755.906848389 818529.424507104,836755.906848389 818529.424507104,836754.990656151 818502.2613068,836754.990656151 818502.2613068,836751.972244283 818481.620302595,836751.972244283 818481.620302595,836743.740339199 818450.215745478,836743.740339199 818450.215745478,836715.880175278 818387.063034983,836715.880175278 818387.063034983,836705.813806779 818363.332347066,836705.813806779 818363.332347066,836698.681465936 818343.324689923)",888303-3453,K,MAJOR_ROUTE,3,836749.424774599,818558.03809724,836698.681465936,818343.324689923
"LINESTRING (836717.323755925 818705.291875767,836710.317691409 818686.610760019,836710.317691409 818686.610760019,836708.690055994 818673.654775203,836708.690055994 818673.654775203,836708.680212212 818657.587197217,836708.680212212 818657.587197217,836713.729609506 818640.069143133,836713.729609506 818640.069143133,836718.562351152 818632.306794788,836718.562351152 818632.306794788,836728.58859119 818613.22753595,836728.58859119 818613.22753595,836743.684640971 818585.511148503,836743.684640971 818585.511148503,836748.517592063 818572.057056586,836748.517592063 818572.057056586,836749.424774599 818558.03809724)",88827-888303,K,URBAN_ROAD,4,836717.323755925,818705.291875767,836749.424774599,818558.03809724
"LINESTRING (836683.765957633 818640.12367155,836708.990576123 818614.02425049,836708.990576123 818614.02425049,836722.65397503 818598.920461536,836722.65397503 818598.920461536,836730.876823918 818587.614713767,836730.876823918 818587.614713767,836741.46968777 818572.942714332,836741.46968777 818572.942714332,836749.424774599 818558.03809724)",888302-888303,K,MAJOR_ROUTE,4,836683.765957633,818640.12367155,836749.424774599,818558.03809724
"LINESTRING (836652.307823253 818657.043086113,836669.638340005 818678.924668833,836669.638340005 818678.924668833,836677.644109236 818690.817766884,836677.644109236 818690.817766884,836681.044205318 818697.129725216,836681.044205318 818697.129725216,836683.929098321 818703.773873946,836683.929098321 818703.773873946,836685.886635837 818710.750201589,836685.886635837 818710.750201589,836687.019857162 818718.058710611,836687.019857162 818718.058710611,836687.431786407 818726.253076246,836687.431786407 818726.253076246,836687.01943485 818733.561543324,836687.01943485 818733.561543324,836685.782803586 818739.984111892,836685.782803586 818739.984111892,836684.13404238 818745.631527794,836684.13404238 818745.631527794,836680.939689321 818752.16477851,836680.939689321 818752.16477851,836676.302820083 818758.255053465,836676.302820083 818758.255053465,836672.284242806 818762.019921084,836672.284242806 818762.019921084,836667.338344042 818765.120358495,836667.338344042 818765.120358495,836661.774237239 818767.556374491,836661.774237239 818767.556374491,836655.798003222 818769.106505879,836655.798003222 818769.106505879,836650.027873577 818769.549299442,836650.027873577 818769.549299442,836644.566884883 818768.884757473,836644.566884883 818768.884757473,836639.518060467 818767.666554763,836639.518060467 818767.666554763,836634.4692564 818765.562477499,836634.4692564 818765.562477499,836629.9356612 818762.572537823,836629.9356612 818762.572537823,836626.020304541 818759.028941267,836626.020304541 818759.028941267,836622.929257162 818755.153161176,836622.929257162 818755.153161176,836619.426094469 818749.616354441,836619.426094469 818749.616354441,836616.953296677 818744.63324453,836616.953296677 818744.63324453,836615.098743002 818738.875007362,836615.098743002 818738.875007362,836614.377599233 818733.448999555,836614.377599233 818733.448999555,836614.831110381 818727.092848353,836614.831110381 818727.092848353,836616.23254075 818722.15412053,836616.23254075 818722.15412053,836618.705585237 818716.50671639,836618.705585237 818716.50671639,836621.796845516 818711.523734022,836621.796845516 818711.523734022,836625.094176548 818706.872960638,836625.094176548 818706.872960638,836634.677010934 818695.246062266,836634.677010934 818695.246062266,836643.280937512 818685.966717709,836643.280937512 818685.966717709,836674.296298796 818655.393707362,836674.296298796 818655.393707362,836683.765957633 818640.12367155)",34554-888302,K,URBAN_ROAD,4,836652.307823253,818657.043086113,836683.765957633,818640.12367155
"LINESTRING (836470.018622766 818932.259190845,836487.865010178 818903.025518922,836487.865010178 818903.025518922,836505.206587182 818873.503950768,836505.206587182 818873.503950768,836536.159869704 818820.750530828,836536.159869704 818820.750530828,836569.6995795 818769.64717072,836569.6995795 818769.64717072,836596.696445079 818725.121374633,836596.696445079 818725.121374633,836620.416420213 818699.032848762,836620.416420213 818699.032848762,836645.393534736 818673.331961441,836645.393534736 818673.331961441,836666.166659032 818651.351685041,836666.166659032 818651.351685041,836683.765957633 818640.12367155)",3480-888302,K,MAJOR_ROUTE,4,836470.018622766,818932.259190845,836683.765957633,818640.12367155
"LINESTRING (836573.95093126 818582.602289149,836577.874194185 818585.949849469,836577.874194185 818585.949849469,836593.309158104 818599.393337941,836593.309158104 818599.393337941,836614.668706942 818618.296185774,836614.668706942 818618.296185774,836626.744608367 818628.982343157,836626.744608367 818628.982343157,836648.196700283 818652.347840586,836648.196700283 818652.347840586,836652.307823253 818657.043086113)",34551-34554,K,URBAN_ROAD,3,836573.95093126,818582.602289149,836652.307823253,818657.043086113
"LINESTRING (836652.307823253 818657.043086113,836668.422653804 818672.502035351,836668.422653804 818672.502035351,836686.659879994 818693.940722999,836686.659879994 818693.940722999,836705.989321846 818713.231213946,836705.989321846 818713.231213946,836739.784825943 818746.740478292,836739.784825943 818746.740478292,836777.701778261 818777.725205911,836777.701778261 818777.725205911,836825.891412058 818809.075819207,836825.891412058 818809.075819207,836828.660346251 818810.629821515)",34554-34501,K,URBAN_ROAD,3,836652.307823253,818657.043086113,836828.660346251,818810.629821515
"LINESTRING (836470.018622766 818932.259190845,836494.686049871 818903.435336694,836494.686049871 818903.435336694,836514.356202557 818878.631104853,836514.356202557 818878.631104853,836529.729671977 818859.186375896,836529.729671977 818859.186375896,836550.399369876 818835.976785281,836550.399369876 818835.976785281,836579.10617926 818806.787719233,836579.10617926 818806.787719233,836613.305049257 818775.849224221,836613.305049257 818775.849224221,836646.690015328 818746.527509397,836646.690015328 818746.527509397,836674.644949693 818718.933181116,836674.644949693 818718.933181116,836711.451509832 818672.857566028,836711.451509832 818672.857566028,836735.831420462 818639.660081188,836735.831420462 818639.660081188,836749.031316765 818619.163530423,836749.031316765 818619.163530423,836762.602083262 818601.933671094,836762.602083262 818601.933671094,836776.409863072 818584.903153851,836776.409863072 818584.903153851,836811.464879101 818552.835638456,836811.464879101 818552.835638456,836836.164246686 818529.604431047,836836.164246686 818529.604431047,836866.953275282 818507.702312495,836866.953275282 818507.702312495,836946.873374893 818448.241198605,836946.873374893 818448.241198605,836948.975495971 818445.83835279,836948.975495971 818445.83835279,836977.484162016 818413.353686206)",3480-88818,K,URBAN_ROAD,3,836470.018622766,818932.259190845,836977.484162016,818413.353686206
"LINESTRING (836717.323755925 818705.291875767,836703.692239909 818689.567182565,836703.692239909 818689.567182565,836690.823194048 818673.36636412,836690.823194048 818673.36636412,836655.585049241 818633.279542674,836655.585049241 818633.279542674,836635.503304741 818612.195199091,836635.503304741 818612.195199091,836603.170470663 818577.224502878,836603.170470663 818577.224502878,836593.103767136 818566.992418335,836593.103767136 818566.992418335,836589.210264212 818563.046751917)",88827-34552,K,URBAN_ROAD,3,836717.323755925,818705.291875767,836589.210264212,818563.046751917
"LINESTRING (836746.223563223 818734.365496475,836717.323755925 818705.291875767)",88812-88827,K,URBAN_ROAD,3,836746.223563223,818734.365496475,836717.323755925,818705.291875767
"LINESTRING (836381.442999469 819079.18539046,836386.619579622 819070.587910019,836386.619579622 819070.587910019,836404.115339732 819040.169274953,836404.115339732 819040.169274953,836423.527690906 819005.033388222,836423.527690906 819005.033388222,836457.746694424 818952.35735269,836457.746694424 818952.35735269,836470.018622766 818932.259190845)",4643-3480,K,MAJOR_ROUTE,3,836381.442999469,819079.18539046,836470.018622766,818932.259190845
"LINESTRING (835055.392922402 819129.815227733,835051.268991231 819123.853695633,835051.268991231 819123.853695633,835046.755012912 819110.765221937,835046.755012912 819110.765221937,835044.724583834 819102.748198131,835044.724583834 819102.748198131,835042.920818118 819094.565055015,835042.920818118 819094.565055015,835041.323056705 819085.551386741,835041.323056705 819085.551386741,835034.42954047 819080.170230105,835034.42954047 819080.170230105,835026.145201668 819076.870996982,835026.145201668 819076.870996982,835017.016104104 819075.299295186)",888221-3010,K,URBAN_ROAD,3,835055.392922402,819129.815227733,835017.016104104,819075.299295186
"LINESTRING (835317.90941055 818935.251523987,835316.213117718 818933.039656048,835316.213117718 818933.039656048,835309.442621823 818917.038928028,835309.442621823 818917.038928028,835305.454514414 818907.604590009,835305.454514414 818907.604590009,835283.177185502 818895.746308634,835283.177185502 818895.746308634,835275.335828138 818891.9375366,835275.335828138 818891.9375366,835262.713409062 818885.969751882,835262.713409062 818885.969751882,835257.58204028 818884.0654488,835257.58204028 818884.0654488,835246.783545853 818880.865922712,835246.783545853 818880.865922712,835229.895472517 818876.448727679,835229.895472517 818876.448727679,835210.658283422 818874.113519188,835210.658283422 818874.113519188,835200.035118816 818873.593789578,835200.035118816 818873.593789578,835188.206415063 818873.018783255,835188.206415063 818873.018783255,835167.238533763 818875.544994528,835167.238533763 818875.544994528,835130.722687178 818882.579254513,835130.722687178 818882.579254513,835094.196569876 818889.613601088,835094.196569876 818889.613601088,835072.002779035 818894.664780623,835072.002779035 818894.664780623,835068.41715429 818895.484491344,835068.41715429 818895.484491344,835064.635763052 818896.348511798,835064.635763052 818896.348511798,835049.4895707 818899.494547711,835049.4895707 818899.494547711,835051.407070664 818912.483560215,835051.407070664 818912.483560215,835055.304624566 818948.006899748,835055.304624566 818948.006899748,835055.296567034 818976.919691724,835055.296567034 818976.919691724,835053.979119635 818995.168848663,835053.979119635 818995.168848663,835052.949869034 819009.464759952,835052.949869034 819009.464759952,835046.791248158 819047.126064215,835046.791248158 819047.126064215,835035.829557706 819064.091460702,835035.829557706 819064.091460702,835034.799334509 819065.807927805,835034.799334509 819065.807927805,835032.244173828 819067.435927986,835032.244173828 819067.435927986,835017.016104104 819075.299295186)",3491-3010,K,URBAN_ROAD,3,835317.90941055,818935.251523987,835017.016104104,819075.299295186
"LINESTRING (835017.016104104 819075.299295186,834983.859254451 819076.187864635,834983.859254451 819076.187864635,834961.469408065 819074.196500898,834961.469408065 819074.196500898,834939.223566568 819069.392499182,834939.223566568 819069.392499182,834901.356798131 819056.89383748,834901.356798131 819056.89383748,834865.014876844 819044.118294517,834865.014876844 819044.118294517,834840.006728775 819029.835805061,834840.006728775 819029.835805061,834814.854053004 819013.072915361,834814.854053004 819013.072915361,834808.91867893 819007.857871672,834808.91867893 819007.857871672,834785.888156005 818987.650986153,834785.888156005 818987.650986153,834759.096124235 818961.077261766,834759.096124235 818961.077261766,834720.658893846 818914.793985538,834720.658893846 818914.793985538,834702.418344361 818884.676009406,834702.418344361 818884.676009406,834685.929267997 818853.67200155,834685.929267997 818853.67200155,834680.219326628 818837.206355853,834680.219326628 818837.206355853,834675.663415729 818820.962063758,834675.663415729 818820.962063758,834669.921601924 818795.338679774)",3010-888301,K,URBAN_ROAD,4,835017.016104104,819075.299295186,834669.921601924,818795.338679774
"LINESTRING (834669.921601924 818795.338679774,834662.264355412 818780.301716792,834662.264355412 818780.301716792,834648.660146987 818749.253161355,834648.660146987 818749.253161355,834639.033852883 818724.859347757,834639.033852883 818724.859347757,834630.634007458 818703.543831649,834630.634007458 818703.543831649,834615.844404966 818669.461306158,834615.844404966 818669.461306158,834599.601477124 818631.503243401,834599.601477124 818631.503243401,834573.742662604 818572.661712714,834573.742662604 818572.661712714,834552.891595314 818515.835045077,834552.891595314 818515.835045077,834549.296849122 818507.724944198)",888301-3692,K,MAJOR_ROUTE,3,834669.921601924,818795.338679774,834549.296849122,818507.724944198
"LINESTRING (834823.440621805 818954.7389744,834805.462079834 818955.757587287,834805.462079834 818955.757587287,834790.006495498 818954.762432978,834790.006495498 818954.762432978,834775.477899644 818950.223699663,834775.477899644 818950.223699663,834761.773364086 818943.359474787,834761.773364086 818943.359474787,834749.820246788 818934.501869578,834749.820246788 818934.501869578,834738.485119499 818923.42952206,834738.485119499 818923.42952206,834728.180126311 818910.14239027,834728.180126311 818910.14239027,834705.508890748 818879.028237806,834705.508890748 818879.028237806,834692.596078406 818856.627938962,834692.596078406 818856.627938962,834684.804589193 818838.180353687,834684.804589193 818838.180353687,834669.921601924 818795.338679774)",30069-888301,K,URBAN_ROAD,3,834823.440621805,818954.7389744,834669.921601924,818795.338679774
"LINESTRING (835234.958288102 819528.950143862,835242.011085268 819480.2392823,835242.011085268 819480.2392823,835244.091268959 819463.684321114,835244.091268959 819463.684321114,835256.253043502 819364.110970834)",88801-36821,K,MAJOR_ROUTE,3,835234.958288102,819528.950143862,835256.253043502,819364.110970834
"LINESTRING (835256.253043502 819364.110970834,835264.203849101 819311.03536571,835264.203849101 819311.03536571,835287.397852996 819162.749210904,835287.397852996 819162.749210904,835299.375795739 819081.225673301,835299.375795739 819081.225673301,835306.946246502 819037.684375946,835306.946246502 819037.684375946,835318.525032453 818997.088379488,835318.525032453 818997.088379488,835325.736103533 818972.682047531,835325.736103533 818972.682047531,835322.086841747 818943.437273405,835322.086841747 818943.437273405,835321.045992797 818940.49179747,835321.045992797 818940.49179747,835319.737253361 818937.634925505,835319.737253361 818937.634925505,835317.90941055 818935.251523987)",36821-3491,K,URBAN_ROAD,3,835256.253043502,819364.110970834,835317.90941055,818935.251523987
"LINESTRING (835256.253043502 819364.110970834,835261.028944507 819288.545374441,835261.028944507 819288.545374441,835266.17740077 819237.662500474,835266.17740077 819237.662500474,835272.254196734 819202.315633329,835272.254196734 819202.315633329,835290.761902474 819079.576264675,835290.761902474 819079.576264675,835298.777965858 819038.679082206)",36821-34982,K,MAJOR_ROUTE,3,835256.253043502,819364.110970834,835298.777965858,819038.679082206
"LINESTRING (836416.650885768 820485.134724866,836420.535398847 820444.018957301,836420.535398847 820444.018957301,836417.918795313 820416.302028475,836417.918795313 820416.302028475,836403.897362271 820357.623565501,836403.897362271 820357.623565501,836401.280632912 820339.108697113,836401.280632912 820339.108697113,836400.549302759 820320.449890932)",88807-35071,K,URBAN_ROAD,4,836416.650885768,820485.134724866,836400.549302759,820320.449890932
"LINESTRING (836400.549302759 820320.449890932,836401.693075623 820301.669293556,836401.693075623 820301.669293556,836401.940378749 820297.549964446,836401.940378749 820297.549964446,836405.072550886 820283.287361826,836405.072550886 820283.287361826,836405.13445377 820273.830618149,836405.13445377 820273.830618149,836403.115157158 820268.327084823,836403.115157158 820268.327084823,836398.169846324 820265.071440735,836398.169846324 820265.071440735,836396.171115954 820263.753680507,836396.171115954 820263.753680507,836350.890473663 820240.332969277,836350.890473663 820240.332969277,836335.617516675 820229.560265044)",35071-3505,K,URBAN_ROAD,3,836400.549302759,820320.449890932,836335.617516675,820229.560265044
"LINESTRING (836400.549302759 820320.449890932,836405.44323639 820306.774197648,836405.44323639 820306.774197648,836406.617781702 820303.496460909,836406.617781702 820303.496460909,836407.874746982 820300.506635289,836407.874746982 820300.506635289,836414.870294121 820303.850890205,836414.870294121 820303.850890205,836461.160340414 820326.020500011,836461.160340414 820326.020500011,836543.509552332 820363.782304739,836543.509552332 820363.782304739,836609.085711763 820394.9997431,836609.085711763 820394.9997431,836646.360598242 820407.292171313,836646.360598242 820407.292171313,836737.816274415 820452.186552863,836737.816274415 820452.186552863,836741.741531556 820454.113457508,836741.741531556 820454.113457508,836920.499360902 820542.530601671,836920.499360902 820542.530601671,836941.804704597 820552.829848246,836941.804704597 820552.829848246,836956.145614885 820559.795696318,836956.145614885 820559.795696318,836961.131962717 820562.221010308,836961.131962717 820562.221010308,836966.983719204 820564.960354875)",35071-3488,K,URBAN_ROAD,3,836400.549302759,820320.449890932,836966.983719204,820564.960354875
"LINESTRING (836416.650885768 820485.134724866,836411.994475655 820444.760796014,836411.994475655 820444.760796014,836410.655329039 820423.555082627,836410.655329039 820423.555082627,836400.940276537 820380.468112044,836400.940276537 820380.468112044,836392.554132334 820348.432485433,836392.554132334 820348.432485433,836389.236855745 820323.151722312,836389.236855745 820323.151722312,836393.656948718 820297.871023504,836393.656948718 820297.871023504,836403.609593103 820279.190164277,836403.609593103 820279.190164277,836420.774334291 820249.004047073,836420.774334291 820249.004047073,836455.979659681 820196.593708287,836455.979659681 820196.593708287,836478.677318315 820159.896527202,836478.677318315 820159.896527202,836497.799967526 820124.207012126,836497.799967526 820124.207012126,836510.782166626 820088.783186303,836510.782166626 820088.783186303,836514.903569992 820073.955877999,836514.903569992 820073.955877999,836518.169889523 820055.994765464,836518.169889523 820055.994765464,836519.128488846 820030.049645407,836519.128488846 820030.049645407,836518.294362778 820004.879639391,836518.294362778 820004.879639391,836513.596705406 819974.161764341,836513.596705406 819974.161764341,836483.543686987 819918.517138389,836483.543686987 819918.517138389,836483.315557624 819918.073536112)",88807-3506,K,URBAN_ROAD,3,836416.650885768,820485.134724866,836483.315557624,819918.073536112
"LINESTRING (836420.023699616 820544.872448916,836418.41231905 820517.148154925,836418.41231905 820517.148154925,836416.650885768 820485.134724866)",88806-88807,K,URBAN_ROAD,3,836420.023699616,820544.872448916,836416.650885768,820485.134724866
